~~~~~~~
./properties_to_tsv/global_views.tsv
TreeTableViewer.MoveTextLithoStrat	Moving a lithostratigraphic stratum changes its parent in the tree. This is useful for correcting misplacements or for resolving the stratum placement in the tree of originally ambiguous terms. Move operations are only enabled when moving a stratum to a new parent node at a higher level in the tree.\n\nIn this case, '%s' will become a child under the stratum '%s'. Any entries under '%s' will also be relocated. '%s' will still be associated with Collection Object records which refer to it, but lithostratigraphic terms in the tree above this level will change for those Collection Objects reflecting the new parentage of '%s'.	Перемещение литостратиграфического слоя изменяет его родителя в дереве. Это полезно для исправления неправильных размещений или для размещения слоя в дереве изначально неоднозначных терминов. Операции перемещения включаются только при перемещении слоя на новый родительский узел на более высоком уровне в дереве. \n\nВ этом случае '%s' станет дочерним по отношению к слою '%s'. Все записи в '%s' также будут перемещены. '%s' будет по-прежнему ассоциироваться с записями объекта коллекции, которые ссылаются на него, но литостратиграфические термины в дереве выше этого уровня изменятся для тех объектов коллекции, отражая новое происхождение '%s'.
TreeTableViewer.MergeTextLithoStrat	A Merge operation in the lithostratigraphic tree is useful for correcting spelling errors or for removing unwanted duplicate variant spellings for a stratum. A typical use would be to remove a variant spelling of a stratum and to consolidate any entries which may be under it, to another preferred spelling of that stratum.\n\nPerforming this action will merge '%s' and its children into '%s'. It will also take all of the child nodes under '%s' and make them children under '%s' in one of two ways. If nodes under '%s' are matched by identically-named nodes under '%s', those matching nodes will be merged under '%s'. If there are no matching identically-named child nodes under '%s' then child nodes of '%s' will simply be moved under '%s'.\n\nIf there are grandchildren nodes under any of the children nodes of '%s', they will also be moved. If they match identically-named grandchildren at the same rank under '%s' they will be merged with those corresponding nodes at that rank, and so on, all they way down the tree.\n\nA Merge action will update the linkages to your Collection Object records to reflect the preferred '%s' entry and its children. '%s' will be removed from this tree by this action after all of its children have been merged or moved under '%s'.	Операция Объединения в литостратиграфическом дереве полезна для исправления орфографических ошибок или для удаления нежелательных повторяющихся вариантов написания для страты. Типичное использование будет состоять в том, чтобы удалить вариант написания слоя и объединить любые записи, которые могут быть под ним, с другим предпочтительным написанием этого слоя. \n\nВыполнение этого действия объединит '%s' и его потомков в '%s'. Также будут приняты все дочерние узлы в '%s' и они станут дочерними в '%s' одним из двух способов. Если узлы в '%s' сопоставляются узлами с одинаковыми именами в '%s', эти совпадающие узлы будут объединены в '%s'. Если в '%s' нет соответствующих дочерних узлов с одинаковыми именами, то дочерние узлы '%s' будут просто перемещены в '%s'. \n\nЕсли есть под-дочерние узлы под любым из дочерних узлов '%s', они также будут перемещены. Если они сопоставляют под-дочерние узлы с одинаковыми именами в том же ранге под '%s', они будут объединены с соответствующими узлами в этом ранге и т.д., и все они будут проходить вниз по дереву. \n\nДействие Объединения обновит связи до записи объекта коллекции, отражающие предпочитаемую запись '%s' и ее дочерние элементы. '%s' будет удалено из этого дерева после того, как все его дочерние элементы были объединены или перемещены в '%s'.
TreeTableViewer.MoveTextStorage	Moving entries in the storage tree changes their parent.  The move action is most useful for correcting mistakes in storage placement.\\nIn this case '%s' will be attached to a new parent '%s'. Note that Moves occur between entries at two different ranks, for example moving a Collection to a different building.\n\nAny Collection Object records linked to a storage location that is moved will be correspondingly updated to reflect the new storage location.	Перемещение записей в дереве хранения меняет их родителя. Действие перемещения наиболее полезно для исправления ошибок при размещении хранения. \\ nВ этом случае '%s' будет присоединено к новому родительскому элементу '%s'. Обратите внимание, что перемещения происходят между записями в двух разных рангах, например, при перемещении коллекции в другое здание. \n\nВсе записи объекта коллекции, связанные с перемещенным местом хранения, будут соответствующим образом обновлены, чтобы отразить новое местоположение хранения.
TreeTableViewer.MergeTextStorage	A Merge operation in the Storage Location tree is useful for correcting spelling errors or for removing unwanted duplicate variant spellings for an entry.\n\nPerforming this action will merge '%s' and its children into '%s'. It will also take all of the child nodes under '%s' and make them children under '%s' in one of two ways. If nodes under '%s' are matched by identically-named nodes under '%s', those matching nodes will be merged under '%s'. If there no matching identically-named child nodes under '%s' then child nodes of '%s' will simply be moved under '%s'.\n\nIf there are grandchildren nodes under any of the children nodes of '%s', they will also be moved. If they match identically-named grandchildren at the same rank under '%s' they will be merged with those corresponding nodes at that rank, and so on, all the way down the tree. A Merge action will update the linkages to your Collection Object records to reflect the preferred '%s' entry and its children. '%s' will be removed from this tree by this action after all of its children have merged or moved under '%s'.	Операция Объединения в дереве хранения полезна для исправления орфографических ошибок или для удаления нежелательных повторяющихся вариантов написания для записи. \n\nВ результате выполнения этого действия объединятся '%s' и его дочерние элементы в '%s'. Также будут приняты все дочерние узлы в '%s' и они станут дочерними в '%s' одним из двух способов. Если узлы в '%s' сопоставляются узлами с одинаковыми именами в '%s', эти совпадающие узлы будут объединены в '%s'. Если в '%s' нет совпадающих дочерних узлов с одинаковыми именами, то дочерние узлы '%s' будут просто перемещены в '%s'. \n\nЕсли есть под-дочерние узлы под любым из дочерних узлов '%s' ', они также будут перемещены. Если они сопоставляют под-дочерние узлы с одинаковыми именами в одном и том же ранге под '%s', они будут объединены с соответствующими узлами в этом ранге и т. д. на всем пути вниз по дереву. Действие Объединение обновит связи с вашими записями Объекта Коллекции, чтобы отразить предпочтительную запись '%s' и ее дочерние элементы. '%s' будет удалено из этого дерева после того, как все его дочерние элементы слились или переместились в '%s'.
TreeTableViewer.SynonymizeText	Make '%s' a synonym of '%s'.	Сделать '%s' синонимом '%s'.
TreeTableViewer.MoveText	Make '%s' a child of '%s'.	Сделать '%s' дочерним к '%s'.
TreeTableViewer.MergeText	This action will merge '%s' into '%s'.	Это действие объединит '%s' с '%s'.
TreeTableViewer.Moving	Moving %s...	Перемещение %s...
TreeTableViewer.Synonymizing	Synonymizing %s...	Синонимизация %s...
TreeTableViewer.MoveOp	move	переместить
TreeTableViewer.SynOp	synonymization	синонимизация
TreeTableViewer.TreeOperationFailed	The %s operation failed. You will need to re-open the tree display.	Операция %s не удалась. Откройте дерево заново.
TreeTableViewer.NoRootNodeForTree	The tree has no root and cannot be viewed or edited.	Дерево не имеет корня и не может быть просмотрено или отредактировано.
TreeTableViewer.Merging	Merging	Объединение
TreeTableViewer.UnableToLockTreeForMerge	The merge cannot be performed at this time because the tree may be locked by another user.	В настоящее время объединение не может быть выполнено, поскольку дерево может быть заблокировано другим пользователем.

DeterminationBusRules.Change	Change	Изменить
DeterminationBusRules.Keep	Keep	Удержать

#FindPanel
FindPanel.RESTORE_HINT	The find panel can be restored by pressing 'Ctrl-F'.	Панель поиска можно восстановить, нажав 'Ctrl-F'.
FindPanel.Exact	Exact	Точный
FindPanel.WhereBtnTTUp	Search upper view	Поиск в верхнем окне
FindPanel.WhereBtnTTLow	Search lower view	Поиск в нижнем окне
FindPanel.WhereBtnTTBoth	Search both views	Поиск в обоих окнах
FindPanel.ExactChkTT	Match text exactly	Точное сопоставление текста

LabelsPane.REPORT_PARAMS	Report Settings	Настройки Отчета
LabelsPane.ReportCancelled	The report was canceled.	Отчет был отменен.
LabelsPane.LoadingReportData	Loading report contents...	Загрузка содержимого отчета...


Locality.LL_TYPE_POINT	Point	Точка
Locality.LL_TYPE_LINE	Line	Линия
Locality.LL_TYPE_RECTANGLE	Rectangle	Прямоугольник

UploadLocker.Exit	Cancel	Отмена
UploadLocker.Override	Override	Перезаписать
UploadLocker.Remove	Override	Перезаписать
UploadLocker.Ignore	Ignore	Игнорировать
UploadLocker.LockedByYou	The %s collection is unavailable because the Uploader is in use by you.	Коллекция %s недоступна, поскольку вы открыли Загрузчик.
UploadLocker.TaskUnavailable	The %s Task is unavailable while the Uploader is in use.	Задача %s недоступна во время использования Загрузчик.
#UploadLocker.LockedByUserMachine=The %s task is currently locked by %s on %s.
UploadLocker.LockedByUserMachine	The %s collection is unavailable because %s is running the Uploader on %s.	Коллекция %s недоступна, так как %s использует Загрузчик на %s.
UploadLocker.LockOverrideInfo	The Uploader lock will be ignored during your session. However, it will remain in effect for other users.\nYou should not modify trees or run the uploader during this session.	Блокировка Загрузчика будет игнорироваться во время вашего сеанса. Однако он останется в силе для других пользователей.\nВы не должны изменять деревья или запускать загрузчик во время этого сеанса.

#Taxon ranks
Root	Root	Корень
Kingdom	Kingdom	Царство
Subkingdom	Subkingdom	Подцарство
Division	Division	Домен
Phylum	Phylum	Фила
Subdivision	Subdivision	Поддомен
Subphylum	Subphylum	Подфила
Superclass	Superclass	Суперкласс
Class	Class	Класс
Subclass	Subclass	Подкласс
Infraclass	Infraclass	Инфракласс
Superorder	Superorder	Надотряд
Order	Order	Порядок
Suborder	Suborder	Подотряд
Infraorder	Infraorder	Инфраотряд
Parvorder	Parvorder	Парвопорядок
Superfamily	Superfamily	Надсемейство
Family	Family	Семейство
Subfamily	Subfamily	Подсемейство
Tribe	Tribe	Триба
Subtribe	Subtribe	Подтриба
Genus	Genus	Род
Subgenus	Subgenus	Подрод
Section	Section	Раздел
Subsection	Subsection	Подсекция
Species	Species	Вид
Subspecies	Subspecies	Подвид
Variety	Variety	Вариация
Subvariety	Subvariety	Подвариация
Forma	Forma	Форма
Subforma	Subforma	Подформа

#Geography ranks
Continent	Continent	Континент
Country	Country	Страна
State	State	Регион
County	County	Район

TemplateEditor.TaxonOnly	When fields from 'Taxon Import Only' are selected, fields from other tables cannot be mapped.	Если выбраны поля из 'Только импортировать таксоны', поля из других таблиц не могут быть закартированы.
TemplateEditor.DetRanksLowerThanTaxRanks	Determination ranks must be lower than any mapped Taxon ranks.	Ранги идентификации должны быть ниже, чем у всех других таксонов.
TemplateEditor.TaxRanksHigherThanDetRanks	Taxon ranks must be higher than any mapped Determination ranks.	Ранги таксонов должны быть выше, чем ранг таксона идентификации.
TemplateEditor.TaxonOnlyOnly	Fields from 'Taxon Import Only' cannot be mapped when fields from other tables are mapped.	Поля из 'Импортировать только таксоны' не могут быть закартированы, пока картируются поля из других таблиц.
TemplateEditor.AgentOnly	When fields from 'Agent' are selected, fields from other tables cannot be mapped.	При выборе полей таблицы 'Агент' поля из других таблиц не могут быть закартированы.
TemplateEditor.AgentOnlyOnly	Fields from 'Agent' cannot be mapped when fields from other tables are mapped.	Поля из таблицы 'Агент' не могут быть закартированы, когда картируются поля из других таблиц.
TemplateEditor.ReferenceWorkOnly	When fields from 'ReferenceWork' are selected, fields from other tables cannot be mapped.	Когда выбраны поля из таблицы Литературный Источник, поля из других таблиц не могут быть закартированы.
TemplateEditor.ReferenceWorkOnlyOnly	Fields from 'ReferenceWork' cannot be mapped when fields from other tables are mapped.	Поля из Литературный Источник не могут быть закартированы, когда картируются поля из других таблиц.
TemplateEditor.ConfirmAttachedToUnmapTitle	Please Confirm	Пожалуйста подтвердите
TemplateEditor.confireAttachedToUnmap	Removing this field will cause existing attachments to be mapped to the default table for the Workbench.	Удаление этого поля приведет к тому, что существующие приложения будут закартированы с таблицей по умолчанию.
TemplateEditor.SpFldDesc	Specify Field Description:	Описание поля Specify:

Spreadsheet.ClipboardUnavailable	The Clipboard is unavailable.	Буфер обмена недоступен.
Spreadsheet.FillUp	Fill Up	Заполнить
SpreadSheet.FillDown	Fill Down	Заполнить вниз
SpreadSheet.ClearCells	Clear Cell(s)	Очистить ячейки
SpreadSheet.DeleteRows	Delete Row(s)	Удалить строки

WorkbenchSpreadSheet.FillDownIncrement	Fill Down and Increment	Заполнить и инкрементировать
WorkbenchSpreadSheet.RestoreOriginalValues	Undo Edits	Отменить изменения

ImportFileSplitter.Success	The file was split successfully.	Файл был успешно разделен.
ImportFileSplitter.UnrecognizedFileType	Unrecognized file type.	Нераспознанный тип файла.
ImportFileSplitter.InvalidFileName	Invalid file name.	Неверное имя файла.
ImportFileSplitter.FileDlgTitle	Choose File to Split	Выберите файл для разделения
ImportFileSplitter.ExcelAndCSVFiles	Excel and CSV files	Файлы Excel и CSV
ImportFileSplitter.Title	Specify Splitter 1.0	Specify Splitter 1.0
ImportFileSplitter.ChooseFile	Choose...	Выбор...
ImportFileSplitter.FileToSplit	File to Split:	Файл для разделения:
ImportFileSplitter.FileInfoTitle	File Information	Информация о файле
ImportFileSplitter.FileInfo	The file contains %d rows and will be sliced into %d files of %d rows and 1 file of %d rows.	Файл содержит %d строк и будет разделен на файлы %d строк %d и 1 файл строк %d.
ImportFileSplitter.FileInfoCleanCut	The file contains %d rows and will be sliced into %d files of %d rows.	Файл содержит %d строк и будет разделен на %d файлов %d строк.
ImportFileSplitter.FirstLineHeaders	First row contains headers	Первый ряд содержит заголовки
ImportFileSplitter.SplitBtn	Split	Разделить
ImportFileSplitter.TooLateToCancel	It's too late.	Слишком поздно.
ImportFileSplitter.FileSize	Lines per File:	Количество строк в файле:
ImportFileSplitter.BigLinesConfirmTitle	Lots of Lines	Много линий
ImportFileSplitter.BigLinesConfirmMsg	The value you entered for 'Lines per File' exceeds the default maximum rows for a Specify Workbench data set. You may not be able to import the files into the Workbench.	Значение, которое вы ввели для 'Строк в файле' превышает максимальное количество строк по умолчанию для набора данных Specify Импорт Данных. Возможно, вы не сможете импортировать файлы в Импорт Данных.
ImportFileSplitter.UnrecognizedCellTypeNotCopied	Unrecognized Excel cell type: %d	Нераспознанный тип ячейки: %d
ImportFileSplitter.FormulaCellCopyErrMsg	The formula for the cell at row %d, column %d in file %d was not copied. Error = %s	Формула для ячейки в строке %d, столбце %d в файле %d не была скопирована. Ошибка = %s
ImportFileSplitter.LogFileSaveError	[Logfile could not be saved]	[Лог-файл не может быть сохранен]
ImportFileSplitter.CheckLogFile	Problems occurred while splitting the file. See the log file "%s" for details.	Возникли проблемы при разделении файла. Подробности смотрите в файле журнала '%s'.
ImportFileSplitter.CellStyleCopyErrMsg	The format for the cell at row %d, column %d in file %d was not copied. Error = %s	Формат ячейки в строке %d, столбце %d в файле %d не был скопирован. Ошибка = %s
ExportSchemaMapEditor.Unmapped	Not Mapped	Не закартирован

DataImportDialog.TooManyRows	<html><p>The Specify Workbench can only import %d rows of data.<br>The file you are importing has more than that.<br><br>Please reduce the row count and try again.<br><br>Note: The Specify ImportFileSplitter application can split a large file into a set of smaller files.<br><br></p></html>	<html><p>В Specify Импорт Данных можно импортировать только %d строк данных.<br>В импортируемом файле их больше.<br><br>Пожалуйста, уменьшите количество строк и повторите попытку.<br><br>Примечание: приложение Specify ImportFileSplitter может разбить большой файл на несколько меньших файлов.<br><br></p></html>

ExportSchemaMapEditor.ChooseSchemaTitle	Please Choose an Export Schema	Пожалуйста, выберите схему экспорта
ExportSchemaMapEditor.ImportExportSchema	Import	Импортировать
ExportSchemaMapEdit.MappingsListTitle	Export Mappings	Экспортировать картирования
ExportSchemaMapEdit.ExportSchemaTitle	Export Schema	Экспортировать схему
ExportSchemaMapEdit.MappingTitle	Mapping	Картирование
ExportSchemaMapEdit.SchemaVersion	Version	Версия
ExportSchemaMapEditor.ConfirmMappingDeleteTitle	Confirm Delete	Подтвердите удаления
ExportSchemaMapEditor.ConfirmMappingDeleteMsg	<html>Are you sure you want to permanently delete the <b>%s</b> mapping?</html>	<html>Вы уверены, что хотите навсегда удалить картирование<b>%s</b>?</html>

ExportMappingTask.NewMapping	Create New Mapping	Создать Новое Картирование
ExportMappingTask.NewMappigTT	Create a new mapping for an export schema.	Создайте новое картирование для схемы экспорта.
ExportMappingTask.ImportSchema	Import Schema	Импортировать Схему
ExportMappingTask.ImportSchemaTT	Import an export schema from a definition file.	Импортируйте схему экспорта из файла определения.
ExportMappingTask.TaskTitle	Export Mapper	Экспорт Картирования
ExportMappingTask.ActionNavBoxTitle	Create Mapping	Создать Картирование
ExportMappingTask.MappingNavBoxTitle	Mappings	Картирования
ExportMappingTask.ExMapMenu	Schema Mapper	Картирование Схемы
ExportMappingTask.ExMapMneu	m	m
ExportMappingTask.ExMapDesc	Create and manage mappings to DarwinCore and other conceptual schemata	Создание и управление картированиями с DarwinCore и другими стандартами
ExportMappingTask.IMPORT_SCHEMADEF_TITLE	Choose Schema Definition File	Выберите Файл Определения Схемы
ExportMappingTask.SCHEMA_DEFS	schema definitions	определения схемы
ExportMappingTask.NO_FILE	No file was selected.	Файл не был выбран.
ExportMappingTask.SchemaImportSuccess	The schema was imported.	Схема была импортирована.
ExportMappingTask.SchemaImportFailure	The schema was not imported.	Схема не была импортирована.
ExportMappingTask.SchemaInfoTitle	Schema Information	Информация Схемы
ExportMappingTask.SchemaTitleTitle	Title	Заглавие
ExportMappingTask.SchemaVersionTitle	Version	Версия
ExportMappingTask.SchemaDescTitle	Schema	Схема
ExportMappingTask.EXPORT_QUERIES	Export Mappings	Экспорт Картирований
ExportMappingTask.ChooseMappings	Choose Mappings to Export	Выберите Картирования для Экспорта
ExportMappingTask.ExportMappingTask.XML_EXPORT_MAPPINGS	Export Mappings	Экспорт Картирований
ExportMappingTask.XML_IMPORT_MAPPINGS	Import Mappings	Импорт Картирований
ExportMappingTask.XML_EXPORT_MAPPINGS	Export Mappings	Экспорт Картирований
ExportMappingTask.DELETE_SCHEMATA	Delete Schema	Удалить Схему
ExportMappingTask.MAPPINGS_PREVENT_DELETE	The schema cannot be deleted because it used by the mappings below.	Схема не может быть удалена, поскольку она использована в картировании ниже.
ExportMappingTask.MAPPING_PREVENTS_DELETE	The schema cannot be deleted because it used by the mapping below.	Схема не может быть удалена, поскольку она использована в картировании ниже.
ExportMappingTask.MAPPINGS_TITLE	Mappings For Schema	Картирования для схемы
ExportMappingTask.DELETE_DLG_TITLE	Delete Schema	Удалить схему
ExportMappingTask.DELETE_DLG_MSG	Please choose a schema to delete	Пожалуйста, выберите схему для удаления
ExportMappingTask.SchemaDeleted	The schema was deleted.	Схема была удалена.
ExportMappingTask.SchemaDeleteError	The schema could not be deleted.	Схема не может быть удалена.
ExportMappingTask.LockedMsg	The %s mapping cannot be accessed at this time because it is locked by '%s',\nIf you are sure the mapping is not actually in use, you can override the lock by clicking 'Override'.	В настоящее время к картированию %s нельзя получить доступ, поскольку оно заблокировано '%s',\nЕсли вы уверены, что картирование фактически не используется, вы можете отменить блокировку, нажав 'Заместить'.
ExportMappingTask.LockedDlgTitle	Mapping Unavailable	Картирование недоступно
ExportMappingTask.MAPPING_ERR	Unable to import mappings	Невозможно импортировать картирования
ExportMappingTask.DefaultNewMappingName	New Mapping	Новое Картирование
ExportMappingTask.IT_Permission_Required_To_Delete	IT permission is required to delete this mapping because its cache table has been created.	Требуются права уровня IT администратора, чтобы удалить это картирование, потому что была создана кеш таблица.
ExportMappingTask.CONFIRM_CACHE_DELETE	Should this mapping's cache table be removed from the database? \n(Cache table name: %s, Number of Records: %d)	Кэш таблица будет удалена из базы данных? \n(Имя таблицы кэша: %s, число записей: %d)
ExportMappingTask.CONFIRM_CACHE_DELETE_TITLE	Remove Mapping Cache?	Удалить кеш картирования?
ExportMappingTask.Lack_Permission_To_Delete	You do not have permission to delete this mapping.	У вас нет разрешения на удаление этого картирования.
ExportMappingTask.QUERY_CONTEXT_ERRMSG	The Export Mapping could not be loaded, possibly because its table has been hidden\nor you don't have permission to access its table.	Невозможно запустить Экспорт Картирования, вероятно его таблица была скрыта\nили у вас нет прав доступа к этой таблице.
ExportMappingTask.DeleteSymbiotaInstancesFirst	The Symbiota connector(s) '%s' must be deleted before this Export Mapping can be deleted.	Подключения к Symbiota '%s' должны быть удалены перед тем, как удастся удалить этот Экспорт Картирования.

ExportPanel.ExportToDBTbl	Build / Update	Построить / Обновить
ExportPanel.MappingTitle	Mapping	Картирование
ExportPanel.MappingExportTimeTitle	Last Update	Последнее обновление
ExportPanel.InitialStatus	Mappings loaded	Загруженные картирования
ExportLabel.UpdateDone	Updated %d records	Обновлены %d записи
ExportPanel.UpdatingCache	Updating cache	Обновление кеша
ExportPanel.UpdatingCacheChunk	Updating cache. Rows %d - %d of %d	Обновление кеша. Строки %d - %d из %d
ExportPanel.DataRetrieved	Cache data retrieved	Данные кэша получены
ExportPanel.RetrievingData	Retrieving cache data	Получение данных кеша
ExportPanel.MappingCacheNeedsBuilding	Needs to be built	Требуется построение
ExportPanel.ExportTabDelimTxt	Export	Экспорт
ExportPanel.ExportTabDelimTxtHint	Export current contents of cache to tab-delimited text format	Экспорт текущего содержимого кэша в текстовый формат с разделителями табуляции
ExportPanel.PleaseMakeASelection	Please select a mapping.	Пожалуйста, выберите картирование.
ExportPanel.ShowSQLBtn	Show SQL	Показать SQL
ExportPanel.ShowSQLBtnTT	Show SQL statement for IPT data source	Показать оператор SQL для источника данных IPT
ExportPanel.SQLTitle	SQL	SQL
ExportPanel.ExportDone	Exported %d records	Экспортировано %d записей
ExportPanel.CancelExportTitle	Operation in Progress	Операция в прогрессе
ExportPanel.CancelConfirmMsg	Are you sure you want to cancel?	Вы действительно хотите отменить?
ExportPanel.UpdateSuccess	The cache was updated successfully.	Кеш был успешно обновлен.
ExportPanel.UpdateFailMsg	The cache could not be updated.	Кэш не может быть обновлен.
ExportPanel.UpdateFail	Update failed	Обновление не удалось
ExportPanel.ExportFailMsg	The cache could not be exported.	Кэш не может быть экспортирован.
ExportPanel.ExportFail	Export failed	Экспорт не удался
ExportPanel.Status	Status	Статус
ExportPanel.Never	Never	Никогда
ExportPanel.NeedsUpdating	Out of date	Устаревший
ExportPanel.Uptodate	Up to date	Не устарел
ExportPanel.OutOfDateRecs	%s out of date records	%s устаревших записей
ExportPanel.CacheNotCreated	The cache for this mapping has not been built.	Кеш для этого картирования не был построен.
ExportPanel.CalculatingStatus	calculating...	расчет...
ExportPanel.CacheUpdated	Cache updated	Кэш обновлен
ExportPanel.NoSQLForRebuild	The cache for this mapping has not been built.	Кеш для этого картирования не был построен.
ExportPanel.DUPLICATE_KEYS_EXPORT	The mapping contains duplicate record IDs and cannot be exported.\nPlease modify the mapping query so that it returns unique records.\n\n(Hint: You may need to add a condition for current determination or use an aggregator for preparations.)	Картирование содержит дубликаты идентификаторов записей и не может быть экспортировано.\nПожалуйста, измените запрос картирования так, чтобы он возвращал уникальные записи.\n\n(Совет: вам может понадобиться добавить условие для текущего определения или использовать агрегатор для препаратов.)
ExportPanel.ConfirmForceRebuildTitle	Cache Is Up to Date	Кэш обновлен
ExportPanel.ConfirmForceRebuildMsg	Specify thinks this cache is up to date. \n\n Click 'Rebuild' if you want to rebuild the cache.	Specify считает, что этот кэш обновлен. \n\n Нажмите 'Перестроить' если вы хотите перестроить кеш.
ExportPanel.RebuildBtn	Rebuild	Перестроить
ExportPanel.SetupWebPortalBtnTitle	Export for Web Portal	Экспорт для Веб-портала
ExportPanel.SetupWebPortalBtnHint	Build index and configuration files for Web Portal	Создание индекса и файлов конфигурации для Веб-портала
ExportPanel.SetupWebFailMsg	Web Portal export failed.	Не удалось экспортировать для Веб-портала.
ExportPanel.NoWebSetupForCacheNeedsRebuild	The cache must be rebuilt before exporting for the web portal.	Кэш должен быть перестроен перед экспортом для Веб-портала.
ExportPanel.NoWebSetupForCacheNotUpToDate	The cache must be updated before exporting for the web portal.	Кэш должен быть обновлен перед экспортом для Веб-портала.
ExportPanel.Mapping_Contains_Zero_Recs	The mapping query returns zero records. The cache will not be built.	Запрос текущего картирования возвращает ноль записей. Кеш не будет построен.

ExportToMySQLDB.EmptyTreeLevelText	No data	Нет данных

SchemaExportLauncher.DlgTitle	Data Exporter	Экспортер Данных
SchemaExportLauncher.NoExportSchemaFound	There are no mappings defined for the specified database and collection.	Для указанной базы данных и коллекции не определены картирования.
SchemaExportLauncher.NoExportSchemaFoundTitle	No Mappings Defined	Картирования не определены
SchemaExportLauncher.PERMISSION_DENIED	Sorry, you do not have permission to use the Exporter for the selected database and collection.	К сожалению, у вас нет прав на использование инструмента Экспортер Данных для выбранной базы данных и коллекции.
SchemaExportLauncher.PERMISSION_DENIED_TITLE	Specify Security	Безопасность Specify

DBObjDialogFactory.LockedOut1	You cannot access this form because %s is locked by %s.	Вы не можете получить доступ к этой форме, потому что %s заблокировано %s.
DBObjDialogFactory.LockedOut2	You cannot access this form because %s is locked.	Вы не можете получить доступ к этой форме, потому что %s заблокирован.

DropDlg.Merge	Merge	Объединить
DropDlg.MOVE_NODE_TEXT	Change the parent of '%s' to '%s'.	Измените родительский элемент '%s' на '%s'.
DropDlg.SYN_NODE_TEXT	This choice will make '%s' the preferred name for '%s'.	Этот выбор сделает '%s' принятым именем для '%s'.
DropDlg.MERGE_NODE_TEXT	This choice will merge '%s' and its children into '%s'.	Этот выбор объединит '%s' и его под-уровни в '%s'.
DropDlg.MoreInfoOn	More info on	Больше информации о
DropDlg.DlgTitle	Tree Action Options	Опции Действий с деревьями
DropDlg.TreeActionDetailTitle	Tree Action Details	Детали Действий с деревьями

DateAccessorQRI.NumericDay	Day	День
DateAccessorQRI.NumericMonth	Month	Месяц
DateAccessorQRI.NumericYear	Year	Год

ResImpExpMetaInfoDlg.DlgTitle	Resource Import / Export	Импорт / Экспорт Ресурсов

LithoStratTreeDef.SuperGroup	Super Group	Супер Группа
LithoStratTreeDef.Group	Litho Group	Лито Группа
LithoStratTreeDef.Formation	Formation	Формация
LithoStratTreeDef.Member	Member	Член
LithoStratTreeDef.Bed	Bed	Слой

GeologicTimePeriodTreeDef.Era	Erathem/Era	Эратема/Эра
GeologicTimePeriodTreeDef.Period	System/Period	Система/Период
GeologicTimePeriodTreeDef.Epoch	Series/Epoch	Серия/Эпоха
GeologicTimePeriodTreeDef.Age	Stage/Age	Стадия/Возраст

StrLocalizerApp.FileLbl	Current File:	Текущий файл:
StrLocalizerApp.ChooseLanguageDlgTitle	Available Languages	Доступные языки
StrLocalizerApp.ChooseFileDlgTitle	Localization Files	Файлы Локализации
StrLocalizerApp.CreateNewLocaleMenu	Create New Locale	Создать Новую Локаль
StrLocalizerApp.ChooseLocaleMenu	Choose Existing Locale...	Выберите Существующую Локаль...
StrLocalizerApp.ChooseFileMenu	Choose File...	Выберите Файл...
StrLocalizerApp.Translate	Translate	Перевести
StrLocalizerApp.Start	Start	Начало
StrLocalizerApp.TranslatingNew	Translating new items...	Перевод новых терминов...
StrLocalizerApp.AppTitle	String Localizer	Локализатор Строки
StrLocalizerApp.SaveChangesMsg	Do you want to save changes to %s?	Хотите сохранить изменения в %s?
StrLocalizerApp.SaveChangesTitle	Unsaved Changes	Несохраненные Изменения

BatchAttachFiles.ClassNotSupported	%s is not supported.	%s не поддерживается.
BatchAttachFiles.AppTitle	Batch Image Attach	Пакетное Прикрепление Изображений
BatchAttachFiles.FileNameParseError	Unable to parse filename.	Невозможно разбить имя файла.
BatchAttachFiles.UnableToAttach	Unable to attach.	Невозможно прикрепить.
BatchAttachFiles.UPLOADING	Uploading files...	Загрузка файлов...
BatchAttachFiles.CH_FILE_MSG	Choose a Mapping File	Выберите Файл Картирования
BatchAttachFiles.ASK_DIRORFILES_MSG	<html>Do you want to upload the entire directory of files?<BR>Or do you wish to select individual files?<BR>	<html>Хотите загрузить всю директорию?<br>Или  выбрать отдельные файлы?<br>
BatchAttachFiles.DO_DIRS	Entire Directory	Вся директория
BatchAttachFiles.DO_FILES	Individual Files	Отдельные файлы
BatchAttachFiles.CHOOSE_DEST	Choose Attachment Destination	Выберите место хранения приложений
BatchAttachFiles.CHOOSE_DESTMSG	Choose Data Object and Field	Выберите объект данных и поле
BatchAttachFiles.CHOOSE_UPLOAD_METHOD	Choose Attachment Upload Method	Выберите метод загрузки приложений
BatchAttachFiles.NUM_FILES_ATTACHED	%d of %d files were attached.	%d из %d файлов были прикреплены.
BatchAttachFiles.NO_FILES_ATTACHED	None of the files could be attached.	Ни один из файлов не может быть прикреплен.
BatchAttachFiles.NO_FILES_ATTACHED_TT	Upload Complete	Загрузка завершена
IMPORT_IMG_BAD_DELIM_TAB	For a 'tab' file, the two columns in each row must be separated by a tab character.	Для табулированного файла два столбца в каждой строке должны быть разделены символом табуляции.
