ExportPanel.MappingExportTimeTitle	Last Update	Последнее обновление	Последнее обновление	
ExportPanel.InitialStatus	Mappings loaded	Сопоставления загруженные	Загруженные картирования	
ExportLabel.UpdateDone	Updated %d records	Обновлены %d записи	Обновлены %d записи	
ExportPanel.UpdatingCache	Updating cache	Обновление кеша	Обновление кеша	
ExportPanel.UpdatingCacheChunk	Updating cache. Rows %d - %d of %d	Обновление кеша. Строки %d - %d из %d	Обновление кеша. Строки %d - %d из %d	
ExportPanel.DataRetrieved	Cache data retrieved	Данные кэша получены	Данные кэша получены	
ExportPanel.RetrievingData	Retrieving cache data	Получение данных кеша	Получение данных кеша	
ExportPanel.MappingCacheNeedsBuilding	Needs to be built	Должен быть построен	Требуется построение	
ExportPanel.ExportTabDelimTxt	Export	Экспорт	Экспорт	
ExportPanel.ExportTabDelimTxtHint	Export current contents of cache to tab-delimited text format	Экспорт текущего содержимого кэша в текстовый формат с разделителями табуляции	Экспорт текущего содержимого кэша в текстовый формат с разделителями табуляции	
ExportPanel.PleaseMakeASelection	Please select a mapping.	Пожалуйста, выберите сопоставления.	Пожалуйста, выберите картирование.	
ExportPanel.ShowSQLBtn	Show SQL	Показать SQL	Показать SQL	
ExportPanel.ShowSQLBtnTT	Show SQL statement for IPT data source	Показать оператор SQL для источника данных IPT	Показать оператор SQL для источника данных IPT	
ExportPanel.SQLTitle	SQL	SQL	SQL	
ExportPanel.ExportDone	Exported %d records	Экспортированно %d записей	Экспортировано %d записей	
ExportPanel.CancelExportTitle	Operation in Progress	Операция в процессе	Операция в прогрессе	
ExportPanel.CancelConfirmMsg	Are you sure you want to cancel?	Вы действительно хотите отменить?	Вы действительно хотите отменить?	
ExportPanel.UpdateSuccess	The cache was updated successfully.	Кеш был успешно обновлен.	Кеш был успешно обновлен.	
ExportPanel.UpdateFailMsg	The cache could not be updated.	Кэш не может быть обновлен.	Кэш не может быть обновлен.	
ExportPanel.UpdateFail	Update failed	Обновление не удалось	Обновление не удалось	
ExportPanel.ExportFailMsg	The cache could not be exported.	Кэш не может быть экспортирован.	Кэш не может быть экспортирован.	
ExportPanel.ExportFail	Export failed	Экспорт не удался	Экспорт не удался	
ExportPanel.Status	Status	Статус	Статус	
ExportPanel.Never	Never	Никогда	Никогда	
ExportPanel.NeedsUpdating	Out of date	Устаревший	Устаревший	
ExportPanel.Uptodate	Up to date	Не устарел	Не устарел	
ExportPanel.OutOfDateRecs	%s out of date records	%s устаревших записей	%s устаревших записей	
ExportPanel.CacheNotCreated	The cache for this mapping has not been built.	Кеш для этого отображения не был построен.	Кеш для этого картирования не был построен.	
ExportPanel.CalculatingStatus	calculating...	расчет...	расчет...	
ExportPanel.CacheUpdated	Cache updated	Кэш обновлен	Кэш обновлен	
ExportPanel.NoSQLForRebuild	The cache for this mapping has not been built.	Кеш для этого отображения не был построен.	Кеш для этого картирования не был построен.	
ExportPanel.DUPLICATE_KEYS_EXPORT	The mapping contains duplicate record IDs and cannot be exported.\nPlease modify the mapping query so that it returns unique records.\n\n(Hint: You may need to add a condition for current determination or use an aggregator for preparations.)	Сопоставление содержит дубликаты идентификаторов записей и не может быть экспортировано.\nПожалуйста, измените запрос сопоставления так, чтобы он возвращал уникальные записи.\n\n(Совет: вам может понадобиться добавить условие для текущего определения или использовать агрегатор для подготовки.)	Картирование содержит дубликаты идентификаторов записей и не может быть экспортировано.\nПожалуйста, измените запрос картирования так, чтобы он возвращал уникальные записи.\n\n(Совет: вам может понадобиться добавить условие для текущего определения или использовать агрегатор для препаратов.)	
ExportPanel.ConfirmForceRebuildTitle	Cache Is Up to Date	Кэш обновлен	Кэш обновлен	
ExportPanel.ConfirmForceRebuildMsg	Specify thinks this cache is up to date. \n\n Click 'Rebuild' if you want to rebuild the cache.	Specify считает, что этот кэш обновлен. \n\n Нажмите 'Перестроить' если вы хотите перестроить кеш.	Specify считает, что этот кэш обновлен. \n\n Нажмите 'Перестроить' если вы хотите перестроить кеш.	
ExportPanel.RebuildBtn	Rebuild	Перестроить	Перестроить	
ExportPanel.SetupWebPortalBtnTitle	Export for Web Portal	Экспорт для веб-портала	Экспорт для Веб-портала	
ExportPanel.SetupWebPortalBtnHint	Build index and configuration files for Web Portal	Создание индекса и файлов конфигурации для веб-портала	Создание индекса и файлов конфигурации для Веб-портала	
ExportPanel.SetupWebFailMsg	Web Portal export failed.	Не удалось экспортировать веб-портал.	Не удалось экспортировать для Веб-портала.	
ExportPanel.NoWebSetupForCacheNeedsRebuild	The cache must be rebuilt before exporting for the web portal.	Кэш должен быть перестроен перед экспортом для веб-портала.	Кэш должен быть перестроен перед экспортом для Веб-портала.	
ExportPanel.NoWebSetupForCacheNotUpToDate	The cache must be updated before exporting for the web portal.	Кэш должен быть обновлен перед экспортом для веб-портала.	Кэш должен быть обновлен перед экспортом для Веб-портала.	
ExportPanel.Mapping_Contains_Zero_Recs	The mapping query returns zero records. The cache will not be built.	Запрос на отображение возвращает ноль записей. Кеш не будет построен.	Запрос текущего картирования возвращает ноль записей. Кеш не будет построен.	
				
ExportToMySQLDB.EmptyTreeLevelText	No data	Нет данных	Нет данных	
				
SchemaExportLauncher.DlgTitle	Data Exporter	Экспортер данных	Экспортер Данных	
SchemaExportLauncher.NoExportSchemaFound	There are no mappings defined for the specified database and collection.	Для указанной базы данных и коллекции не определены сопоставления.	Для указанной базы данных и коллекции не определены картирования.	
SchemaExportLauncher.NoExportSchemaFoundTitle	No Mappings Defined	соединения не определены	Картирования не определены	
SchemaExportLauncher.PERMISSION_DENIED	Sorry, you do not have permission to use the Exporter for the selected database and collection.	К сожалению, у вас нет разрешения на использование Экспортера для выбранной базы данных и коллекции.	К сожалению, у вас нет прав на использование инструмента Экспортер Данных для выбранной базы данных и коллекции.	
SchemaExportLauncher.PERMISSION_DENIED_TITLE	Specify Security	Безопасность Specify	Безопасность Specify	
				
DBObjDialogFactory.LockedOut1	You cannot access this form because %s is locked by %s.	Вы не можете получить доступ к этой форме, потому что %s заблокировано %s.	Вы не можете получить доступ к этой форме, потому что %s заблокировано %s.	
DBObjDialogFactory.LockedOut2	You cannot access this form because %s is locked.	Вы не можете получить доступ к этой форме, потому что %s заблокирован.	Вы не можете получить доступ к этой форме, потому что %s заблокирован.	
				
DropDlg.Merge	Merge	Сливать	Объединить	
DropDlg.MOVE_NODE_TEXT	Change the parent of '%s' to '%s'.	Измените родительский элемент '%s' на '%s'.	Измените родительский элемент '%s' на '%s'.	
DropDlg.SYN_NODE_TEXT	This choice will make '%s' the preferred name for '%s'.	Этот выбор сделает '%s' предпочтительным именем для '%s'.	Этот выбор сделает '%s' принятым именем для '%s'.	
DropDlg.MERGE_NODE_TEXT	This choice will merge '%s' and its children into '%s'.	Этот выбор объединит '%s' и его потомков в '%s'.	Этот выбор объединит '%s' и его под-уровни в '%s'.	
DropDlg.MoreInfoOn	More info on	Больше информации о	Больше информации о	
DropDlg.DlgTitle	Tree Action Options	Опции дерева действий	Опции Действий с деревьями	
DropDlg.TreeActionDetailTitle	Tree Action Details	Действие дерева	Детали Действий с деревьями	
				
DateAccessorQRI.NumericDay	Day	День	День	
DateAccessorQRI.NumericMonth	Month	Месяц	Месяц	
DateAccessorQRI.NumericYear	Year	Год	Год	
				
ResImpExpMetaInfoDlg.DlgTitle	Resource Import / Export	Импорт / Экспорт Ресурсов	Импорт / Экспорт Ресурсов	
				
LithoStratTreeDef.SuperGroup	Super Group	Супер Групп	Супер Группа	
LithoStratTreeDef.Group	Litho Group	Лито Групп	Лито Группа	
LithoStratTreeDef.Formation	Formation	Формирование	Формация	
LithoStratTreeDef.Member	Member	Член	Член	
LithoStratTreeDef.Bed	Bed	Постель	Слой	
				
GeologicTimePeriodTreeDef.Era	Erathem/Era	Эратема / Eрa	Эратема/Эра	
GeologicTimePeriodTreeDef.Period	System/Period	Система / Период	Система/Период	
GeologicTimePeriodTreeDef.Epoch	Series/Epoch	Серия / Эпоха	Серия/Эпоха	
GeologicTimePeriodTreeDef.Age	Stage/Age	Стадия / Возраст	Стадия/Возраст	
				
StrLocalizerApp.FileLbl	Current File:	Текущий файл:	Текущий файл:	
StrLocalizerApp.ChooseLanguageDlgTitle	Available Languages	Доступные языки	Доступные языки	
StrLocalizerApp.ChooseFileDlgTitle	Localization Files	Файлы локализации	Файлы Локализации	
StrLocalizerApp.CreateNewLocaleMenu	Create New Locale	Создать новую локаль	Создать Новую Локаль	
StrLocalizerApp.ChooseLocaleMenu	Choose Existing Locale...	Выберите существующую локаль...	Выберите Существующую Локаль...	
StrLocalizerApp.ChooseFileMenu	Choose File...	Выберите файл...	Выберите Файл...	
StrLocalizerApp.Translate	Translate	Перевести	Перевести	
StrLocalizerApp.Start	Start	Начало	Начало	
StrLocalizerApp.TranslatingNew	Translating new items...	Перевод новых предметов...	Перевод новых терминов...	
StrLocalizerApp.AppTitle	String Localizer	Строка локализатор	Локализатор Строки	
StrLocalizerApp.SaveChangesMsg	Do you want to save changes to %s?	Хотите сохранить изменения в %s?	Хотите сохранить изменения в %s?	
StrLocalizerApp.SaveChangesTitle	Unsaved Changes	Несохраненные изменения	Несохраненные Изменения	
				
BatchAttachFiles.ClassNotSupported	%s is not supported.	%s не поддерживается.	%s не поддерживается.	
BatchAttachFiles.AppTitle	Batch Image Attach	Прикрепить пакетное изображение	Пакетное Прикрепление Изображений	
BatchAttachFiles.FileNameParseError	Unable to parse filename.	Невозможно разобрать имя файла.	Невозможно разбить имя файла.	
BatchAttachFiles.UnableToAttach	Unable to attach.	Невозможно прикрепить.	Невозможно прикрепить.	
BatchAttachFiles.UPLOADING	Uploading files...	Загрузка файлов...	Загрузка файлов...	
BatchAttachFiles.CH_FILE_MSG	Choose a Mapping File	Выберите файл сопоставления	Выберите Файл Картирования	
BatchAttachFiles.ASK_DIRORFILES_MSG	<html>Do you want to upload the entire directory of files?<BR>Or do you wish to select individual files?<BR>	<html>Вы хотите загрузить весь каталог файлов?<br>Или вы хотите выбрать отдельные файлы?<br>	<html>Хотите загрузить всю директорию?<br>Или  выбрать отдельные файлы?<br>	
BatchAttachFiles.DO_DIRS	Entire Directory	Весь каталог	Вся директория	
BatchAttachFiles.DO_FILES	Individual Files	Отдельные файлы	Отдельные файлы	
BatchAttachFiles.CHOOSE_DEST	Choose Attachment Destination	Выберите пункт назначения вложения	Выберите место хранения приложений	
BatchAttachFiles.CHOOSE_DESTMSG	Choose Data Object and Field	Выберите объект данных и поле	Выберите объект данных и поле	
BatchAttachFiles.CHOOSE_UPLOAD_METHOD	Choose Attachment Upload Method	Выберите метод загрузки вложений	Выберите метод загрузки приложений	
BatchAttachFiles.NUM_FILES_ATTACHED	%d of %d files were attached.	%d из %d файлов были прикреплены.	%d из %d файлов были прикреплены.	
BatchAttachFiles.NO_FILES_ATTACHED	None of the files could be attached.	Ни один из файлов не может быть прикреплен.	Ни один из файлов не может быть прикреплен.	
BatchAttachFiles.NO_FILES_ATTACHED_TT	Upload Complete	Загрузка завершена	Загрузка завершена	
IMPORT_IMG_BAD_DELIM_TAB	For a 'tab' file, the two columns in each row must be separated by a tab character.	Для файла 'табуляция' два столбца в каждой строке должны быть разделены символом табуляции.	Для табулированного файла два столбца в каждой строке должны быть разделены символом табуляции.	
IMPORT_IMG_BAD_DELIM_COMMA	For a 'CSV' file, the two columns in each row must be separated by a comma.	Для файла 'csv' два столбца в каждой строке должны быть разделены запятой.	Для файла 'csv' два столбца в каждой строке должны быть разделены запятой.	
BatchAttachFiles.FILE_MISSING	The file name was referenced in the mapping file, did not exist.	Ссылка на имя файла в файле сопоставления не существует.	Ссылка на имя файла, созданная в файле картирования, не существует.	
BatchAttachFiles.DUP_COMBO_MISSING	The file name and mapping value were duplicated.	Имя файла и значение сопоставления были продублированы.	Имя файла и значение картирования были продублированы.	
BatchAttachFiles.ERR_SAVING	There was error saving the Attachment `%s` for value `%s`	Произошла ошибка при сохранении вложения `%s` для значения `%s`	Произошла ошибка при сохранении приложения `%s` для значения `%s`	
BatchAttachFiles.VAL_NOT_IN_DB	For Attachment `%s`, the value `%s` was not found in the database.	Для вложения `%s`, значение `%s` не найдено в базе данных.	Для приложения `%s`, значение `%s` не найдено в базе данных.	
BatchAttachFiles.VAL_NOT_VALID	For Attachment `%s`, the value `%s` could not be validated with its formatter.	Для вложения `%s`, значение `%s` не может быть проверено с помощью средства форматирования.	Для приложения `%s`, значение `%s` не может быть проверено с помощью средства форматирования.	
BatchAttachFiles.REPORT_TITLE	File Upload Issues	Проблемы с загрузкой файлов	Проблемы с загрузкой файлов	
BatchAttachFiles.REPORT_FILE	File	Файл	Файл	
BatchAttachFiles.REPORT_REASON	Reason	Причина	Причина	
BatchAttachFiles.IMPORT_NO_FILES	There were no files to upload.	Не было файлов для загрузки.	Файлы для загрузки не обнаружены.	
				
QBJRIReportConnection.ID	RecordID	RecordID	ID записи	
QBJRIReportConnection.ResultSetSize	NumberOfRecords	NumberOfRecords	Число записей	
				
# SGR Plugin				
SGRTask.PLUGIN_MENU	Scatter, Gather, Reconcile	Разбросать, собрать, примирить	Разбросать, собрать, пересмотреть	
SGRTask.PLUGIN_MNEU	l	l	l	
SGRTask.PLUGIN_DESC	Scatter, Gather, Reconcile Processing	Разброс, сбор, обработка согласования	Обработка разброса, сбора, пересмотра	
SGR	SGR	SGR	SGR	
				
TreeMergeException.GenericMsg	An error occurred while merging. The merge was not performed.	Произошла ошибка при объединении. Слияние не было выполнено.	Произошла ошибка при объединении. Объединение не было выполнено.	
TreeMergeException.MultipleMatchMsg	<html>Multiple target matches were found when merging <b>%s</b> under <b>%s</b>. The merge was not performed.</html>	<html>При слиянии<b>%s</b>в<b>%s</b>найдено несколько совпадений целей. Слияние не было выполнено.</html>	<html>При объединении<b>%s</b>в<b>%s</b>найдено несколько совпадений целевых значений. Объединение не было выполнено.</html>	
TreeMergeException.MergeErrorMsg	<html>An error occurred while merging <b>%s</b>. The merge was not performed.</html>	<html>Произошла ошибка при объединении<b>%s</b>. Слияние не было выполнено.</html>	<html>Произошла ошибка при объединении<b>%s</b>.Объединение не было выполнено.</html>	
				
# Create Text Schema				
ToTable	To Table	К таблицы	К таблице	
IndexName	Index Name	Имя индекса	Имя Индекса	
Field	Field	Поле	Поле	
Type	Type	Тип	Тип	
Length	Length	Длина	Длина	
Descriptions	Descriptions	Описания	Описания	
Relationships	Relationships	Отношения	Отношения	
ColumnName	Column Name	Название столбца	Название Столбца	
Table	Table	Таблица	Таблица	
Description	Description	Описание	Описание	
PrimaryKey	Primary Key	Основной ключ	Основной Ключ	
				
manytomany	Many-To-Manylocalhost	Много к много хост	Много к многим	
onetomany	One-To-Many	Один ко многим	Один ко многим	
manytoone	Many-To-One	Много к одному	Много к одному	
onetoone	One-To-One	Один к одному	Один к одному	
				
SynonymCleanup.TotalRecsProcessed	Specify 5 Taxon Synonyms Found at Target Ranks	Specify 5 таксонов, найденных в целевых рядах	Синонимы Specify 5 таксонов найдены в рангах назначения	
SynonymCleanup.NumberRecsInReport	Synonyms With Incorrect or No Parent Link	Синонимы с неверной или отсутствующей родительской ссылкой	Синонимы с неверной или отсутствующей родительской ссылкой	
SynonymCleanup.NumberRecsWithNewGenus	Synonyms to be Linked to a New Parent	Синонимы, которые будут связаны с новым родителем	Синонимы, которые будут связаны с новым родительским таксоном	
SynonymCleanup.NumberRecsParentedToPlaceHolder	Synonyms to be Moved to Synonym Placeholder Subtree	Синонимы будут перемещены в поддерево синонимов	Синонимы будут перемещены в папку поддерева синонимов	
SynonymCleanup.NumberSynsDetermined	Synonyms used in Determinations	Синонимы, используемые в определениях	Синонимы, используемые в идентификациях	
SynonymCleanup.NumberSynsCorrectlyParented	Synonyms Correctly Parented	Синонимы правильно отождествлены	Синонимы правильно привязаны к родительским таксонам	
SynonymCleanup.NumberRecordsInError	Synonym Records in Error	Записи синонимов по ошибке	Ошибка в записи синонимов	
SynonymCleanup.NumberOfUpdateErrors	Update Errors	Обновить ошибки	Обновить ошибки	
SynonymCleanup.OrphanSynonym	Orphan Synonym	Синоним сироты	Синоним без родительского таксона	
SynonymCleanup.CurrentParent	Current %s	Текущий %s	Текущий %s	
SynonymCleanup.CurrentFamily	Current Family	Текущая семья	Текущее Семейство	
SynonymCleanup.ProposedParent	Proposed %s	Предлагаемый %s	Предлагаемый %s	
SynonymCleanup.ProposedFamily	Proposed Family	Предлагаемая семья	Предлагаемое Семейство	
SynonymCleanup.CatalogNumsDetermined	Catalog Numbers<BR>Determined to Synonym	Номера каталога<br>определены как синонимы	Номера каталога<BR>определены как синонимы	
SynonymCleanup.Table_1_Title	Table 1. Synonym Summary Statistics	Таблица 1. Сводная статистика синонимов	Таблица 1. Сводная Статистика Синонимов	
SynonymCleanup.Table_2_Title	Table 2. Orphan Synonym Details	Таблица 2. Детали синонима	Таблица 2. Детали Синонимов без родительских таксонов	
				
ViewBasedDisplayDialog.ActionNotCompleted	The action could not be completed.	Действие не может быть завершено.	Действие не может быть завершено.	
				
ExportCmdLine.MissingArgument	missing argument: %s	отсутствует аргумент: %s	отсутствует аргумент: %s	
ExportCmdLine.LogInitTxt	starting with args [%s]...	начиная с аргументов [%s]...	начиная с аргументов [%s]...	
ExportCmdLine.LogExitTxt	...exiting %s	...выход из %s	...выход из %s	
ExportCmdLine.PerformingAction	performing %s ...	выполняется %s ...	выполняется %s ...	
ExportCmdLine.UnrecognizedAction	unrecognized action %s	нераспознанное действие %s	нераспознанное действие %s	
ExportCmdLine.ActionCompleted	... %s completed.	... %s завершено.	... %s завершено.	
ExportCmdLine.MasterKeySet	Master key set	Мастер ключ	Мастер ключ установлен	
ExportCmdLine.MasterKeyNotSet	Master Key not set	Мастер Ключ не установлен	Мастер ключ не установлен	
ExportCmdLine.GotMaster	Got master	Получил мастер	Получил мастер ключ	
ExportCmdLine.GotNotMaster	Got not the master	Получил не мастера	Не получил мастер ключ	
ExportCmdLine.LoggedIn	logged in	Вошли в систему	Вошли в систему	
ExportCmdLine.LoginFailed	Login failed.	Ошибка входа.	Ошибка входа.	
ExportCmdLine.VersionsOK	Versions OK	Версии ОК	Версии ОК	
ExportCmdLine.VersionsMismatched	Schema or application version mismatch.	Несоответствие схемы или версии приложения.	Несоответствие схемы или версии приложения.	
ExportCmdLine.GoodUser	good user	хороший пользователь	хороший пользователь	
ExportCmdLine.UserNotAMgr	user is not a manager.	пользователь не менеджер.	пользователь не менеджер.	
ExportCmdLine.GotMappingId	got mapping id	получил идентификатор карты	получил идентификатор карты	
ExportCmdLine.CouldNotFindMapping	couldn't find the mapping.	не могу найти отображение.	не могу найти отображение.	
ExportCmdLine.GotCollectionName	got collection name	получил название коллекции	получил название коллекции	
ExportCmdLine.CouldNotFindCollectionName	couldn't find the collection name.	не удалось найти название коллекции.	не удалось найти название коллекции.	
ExportCmdLine.ContextEstablished	context established	контекст установлен	контекст установлен	
ExportCmdLine.CouldNotEstablishContext	unable to establish context.	невозможно установить контекст.	невозможно установить контекст.	
ExportCmdLine.CanProcessMapping	mapping can be processed	отображение может быть обработано	картирование может быть обработано	
ExportCmdLine.MappingMustBeRebuilt	mapping must be rebuilt.	картография должна быть перестроена.	картирование должно быть перестроено.	
ExportCmdLine.MappingStatus	Got mapping status: Records deleted=%d. Records added or updated=%d	Получен статус сопоставления: записи удалены=%d. Записи добавлены или обновлены=%d	Результаты картирования: записи удалены=%d. Записи добавлены или обновлены=%d	
ExportCmdLine.FailedToGetMappingStatus	failed to get mapping status.	не удалось получить статус сопоставления.	не удалось получить результаты картирования.	
ExportCmdLine.UpdatingCache	Updating cache...	Обновление кеша...	Обновление кеша...	
ExportCmdLine.UpdatedCache	...updated cache.	...обновлен кеш.	...кеш обновлен.	
ExportCmdLine.FailedToUpdateCache	failed to update cache.	не удалось обновить кеш.	не удалось обновить кеш.	
ExportCmdLine.ActionNotCompleted	action not completed.	действие не завершено.	действие не завершено.	
				
UploadCmdLine.LoadedWB	Dataset loaded	Набор данных загружен	Набор данных загружен	
UploadCmdLine.CouldNotLoadWB	Unable to load dataset	Невозможно загрузить набор данных	Невозможно загрузить набор данных	
UploadCmdLine.LocksUnlocked	Locks OK	Замок ОК	Блокировка ОК	
UploadCmdLine.LockedOut	Locked out	Заблокирован	Заблокирован	
UploadCmdLine.Uploaded	Uploaded	Загружено	Загружено	
UploadCmdLine.UploadFailed	Upload failed	Загрузка не удалась	Загрузка не удалась	
				
SymbiotaTask.SymbiotaInstances	Symbiota Connectors	Подключения Symbiota	Подключение к Symbiota	
SymbiotaTask.NewInstance	New Connector	Новое подключения	Новое подключение	
SymbiotaTask.NewInstanceTT	Add a new Symbiota Connector for the current collection.	Добавьте новое Symbiota подключения для текущей коллекции.	Добавьте новое Symbiota подключение для текущей коллекции.	
SymbiotaTask.InstanceTT	Click to select or refresh connector.	Нажмите, чтобы выбрать или обновить разъем.	Нажмите, чтобы выбрать или обновить подключение.	
SymbiotaTask.PickMappingDlgTitle	Choose A Schema Mapping	Выберите схему подключений	Выберите схему подключений	
SymbiotaTask.PickMappingDlgLbl	Available Mappings	Доступные сопоставления	Доступные картирования	
SymbiotaTask.NoMappingsAvailableMsg	There are no mappings available for Symbiota connectors in the current collection.	В текущей коллекции нет сопоставлений, доступных для разъемов Symbiota.	В текущей коллекции нет картирований, доступных для подключений к Symbiota.	
SymbiotaTask.DataEntryFormTitle	Symbiota Connector	Разъем Symbiota	Подключение к Symbiota	
SymbiotaTask.InstanceName	Connector Name	Имя соединителя	Имя подключения	
SymbiotaTask.ConfirmDelete	Are you sure you want to delete %s?	Вы уверены, что хотите удалить %s?	Вы уверены, что хотите удалить %s?	
SymbiotaTask.ConfirmDeleteTitle	Delete Symbiota Connector	Удалить Symbiota Connector	Удалить Подключение к Symbiota	
SymbiotaTask.SendToSymBtn	Send to Symbiota	Отправить в Symbiota	Отправить в Symbiota	
SymbiotaTask.GetFromSymBtn	Get from Symbiota	Получить от Symbiota	Получить из Symbiota	
SymbiotaTask.SendToSymBtnTT	Send records to Symbiota	Отправить записи в Symbiota	Отправить записи в Symbiota	
SymbiotaTask.GetFromSymBtnTT	Get updated records from Symbiota	Получить обновленные записи от Symbiota	Получить обновленные записи от Symbiota	
SymbiotaTask.SendToArchiveBtn	Save to archive	Сохранить в архив	Сохранить в архив	
SymbiotaTask.SendToArchiveBtnTT	Save records to Darwin Core archive	Сохранить записи в архиве Darwin Core	Сохранить записи в архиве Darwin Core	
SymbiotaTask.EditPropertiesMenu	Edit	Редактировать	Редактировать	
SymbiotaTask.EditPropertiesMneu	E	E	E	
SymbiotaTask.SYMBIOTA_TITLE	Symbiota	Symbiota	Symbiota	
SymbiotaTask.PermTitle	Symbiota	Symbiota	Symbiota	
SymbiotaTask.PermView	View	Посмотреть	Посмотреть	
SymbiotaTask.PermCreate	Create/Edit Connectors	Создание / редактирование соединителей	Создание / редактирование подключений	
SymbiotaTask.PermUpdate	Send/Archive	Отправить / Архивировать	Отправить / Архивировать	
SymbiotaTask.PermDelete	Delete	Удалить	Удалить	
				
SymbiotaPane.SymbiotaInstance	Symbiota Connector	Подключения Symbiota	Подключение к Symbiota	
SymbiotaPane.LastSendDate	Sent to Symbiota	Отправлено в Симбиоту	Отправлено в Symbiota	
SymbiotaPane.LastGetDate	Updated from Symbiota	Обновлено от Symbiota	Обновлено из Symbiota	
SymbiotaPane.TotalChanges	Changes Since Last Send	Изменения с момента последней отправки	Изменения с момента последней отправки	
SymbiotaPane.NewOrEditedRecs	New or Edited Records	Новые или отредактированные записи	Новые или отредактированные записи	
SymbiotaPane.DelRecs	Deleted Records	Удаленные записи	Удаленные записи	
SymbiotaPane.InstanceName	Symbiota Connector Name	Имя коннектора Symbiota	Имя Соединения с Symbiota	
SymbiotaPane.InstanceDescription	Description	Описание	Описание	
SymbiotaPane.InstanceKey	Key	Ключ	Ключ	
SymbiotaPane.MappingName	Export Mapping Name	Имя сопоставления экспорта	Имя картирования экспорта	
SymbiotaPane.Never	Never	Никогда	Никогда	
SymbiotaPane.Sending	Sending	Отправка	Отправка	
SymbiotaPane.BadPostStatus	Send to Symbiota failed. Status = %d	Не удалось отправить в Symbiota. Статус = %d	Не удалось отправить в Symbiota. Статус = %d	
SymbiotaPane.CheckingStats	Checking status	Проверка статуса	Проверка статуса	
SymbiotaPane.UpdatingCache	Updating cache	Обновление кеша	Обновление кеша	
SymbiotaPane.CacheUpdateErrorMsg	An error occurred while updating the cache: %s	Произошла ошибка при обновлении кэша: %s	Произошла ошибка при обновлении кэша: %s	
SymbiotaPane.SENDING_DLG	Sending to Symbiota	Отправка в  Symbiota	Отправка в Symbiota	
SymbiotaPane.ARCHIVING_DLG	Archiving Cache	Архивирование кеша	Архивирование кеша	
SymbiotaPane.DBCacheStatus	DB Cache Status	Состояние кэша БД	Состояние кэша БД	
SymbiotaPane.CacheNeedsRebuild	Needs to be built	Должен быть построен	Необходимо построение	
SymbiotaPane.CacheOK	OK	OK	OK	
SymbiotaPane.UseExporterAppToRebuildMsg	This connector cannot be sent to Symbiota until you build its database cache with the Exporter application.	Этот соединитель не может быть отправлен в Symbiota, пока вы не создадите его кэш базы данных с помощью приложения Exporter.	Это подключение не может быть отправлено в Symbiota, пока вы не создадите его кэш базы данных с помощью приложения Экспорта.	
SymbiotaPane.CacheNotCreated	No	Нет	Нет	
SymbiotaPane.DBCacheCreated	DB Cache Created	Кэш БД создан	Кэш БД создан	
SymbiotaPane.GeneralGood	Up to Date	Актуальный	Актуальный	
SymbiotaPane.CacheNotCreatedStatus	The DB Cache Needs to be Created	Кэш БД должен быть создан	Кэш БД должен быть создан	
SymbiotaPane.CacheNeedsRebuildStatus	The DB Cache Needs to be Rebuilt	Кэш БД должен быть восстановлен	Кэш БД должен быть восстановлен	
SymbiotaPane.UnsentChangesStatus	Data to Send to Symbiota	Данные для отправки в Symbiota	Данные для отправки в Symbiota	
SymbiotaPane.ChangesAtSymbiotaStatus	Data Available from Symbiota	Данные, доступные из Symbiota	Данные, доступные из Symbiota	
SymbiotaPane.OverallStatusLbl	Status	Статус	Статус	
SymbiotaPane.PushToSymFailed	Send to Symbiota failed. The web service response was: %s	Не удалось отправить в Symbiota. Ответ веб-службы был: %s	Не удалось отправить в Symbiota. Ответ веб-службы: %s	
SymbiotaPane.BuildingDwcArchive	Creating DarwinCore archive	Создание архива DarwinCore	Создание архива DarwinCore	
SymbiotaPane.SendSuccessDlgTitle	Success	Успех	Успешно	
SymbiotaPane.SendSuccess	The connector was successfully pushed to Symbiota.\n%s records were added or updated.	Соединитель был успешно перенесен в Symbiota.\n%s записи были добавлены или обновлены.	Подключение было успешно отправлено в Symbiota. \n%s записи были добавлены или обновлены. 	
SymbiotaPane.ArchiveFileCreated	The archive %s was created successfully.	Архив %s был успешно создан.	Архив %s был успешно создан.	
SymbiotaPane.ConfirmSend	Push All?	Отправыть все?	Отправить все?	
SymbiotaPane.ConfirmSendAllWhenNoneToSend	The Symbiota connector appears to be up to date, and no changes need to be pushed. Would you like to push ALL records?	Разъем Symbiota, кажется, обновлен, и нет необходимости вносить изменения. Хотите отправыть ВСЕ записи?	Соединение с Symbiota обновлено и нет необходимости вносить изменения. Хотите отправить все записи?	
SymbiotaPane.NoPermissionForAction	You do not have permission to perform this action.	У вас нет разрешения на выполнение этого действия.	У вас нет разрешения на выполнение этого действия.	
SymbiotaPane.ConfirmPushCancelTitle	Confirm Cancel	Подтвердите Отмену	Подтвердите Отмену	
